,name,length,probability,prediction,vfam,pfam,diamond,label,score_euk_non_euk,pred_euk_non_euk,score_non_euk_virus,pred_non_euk_virus,score_virus_non_virus,pred_virus_non_virus,hybrid_probability,hybrid_prediction,tax_id,rank,tax_name,top_label,non_euk_label,micromonas_label,annotation_label
166041,NODE_2097_length_2459_cov_24.3823_g1634_i0,2459,1.60554106799e-08,0.0,0.0,0.0,0.0,0.0,0.532016376659,1.0,0.0415647485397,0.0,0.00255440931743,0.0,9.24215419461e-05,False,379362,no rank,environmental samples,Bacteria,True,False,with annotation
68155,NODE_10870_length_2214_cov_28.1871_g8524_i0,2214,1.56241619629e-05,0.0,0.0,0.0,0.0,0.0,0.480475932034,0.0,0.301326173926,0.0,0.00961846209138,0.0,0.00273989667349,False,976,phylum,Bacteroidetes,Bacteria,True,False,with annotation
25982,NODE_4085_length_2735_cov_39.5011_g3001_i0,2735,0.0130204336276,0.0,0.0,0.0,0.0,0.0,0.682759634263,1.0,0.907657572511,1.0,0.00504626863187,0.0,0.094285876469,False,1524254,species,Pseudohongiella acticola,Bacteria,True,False,with annotation
29712,NODE_505_length_5204_cov_15.0509_g382_i0,5204,3.40997499219e-06,0.0,0.0,0.0,0.0,0.0,0.926297848193,1.0,0.95449631398,1.0,0.0207800693229,0.0,0.0017772598284,False,67767,species,Lasius niger,Eukaryota,False,False,with annotation
142722,NODE_1853_length_5255_cov_59.3392_g1330_i3,5255,0.000370805846559,0.0,0.0,0.0,0.0,0.0,0.00101577785104,0.0,0.998401616773,1.0,0.00338714081577,0.0,0.000613723362738,False,2,superkingdom,Bacteria,Bacteria,True,False,with annotation
147149,NODE_6280_length_2779_cov_565.792_g4605_i0,2779,1.70238351474e-05,0.0,0.0,0.0,0.0,0.0,0.000611311427885,0.0,0.338463550128,0.0,0.000122396846348,0.0,0.000102014043014,False,135622,order,Alteromonadales,Bacteria,True,False,with annotation
121932,NODE_1824_length_2122_cov_25.8907_g1441_i0,2122,0.122950780917,0.0,0.0,0.0,0.0,0.0,0.362498974923,0.0,0.974559473034,1.0,0.0534128679132,0.0,0.21111497353,False,57506,family,Oxytrichidae,Eukaryota,False,False,with annotation
76720,NODE_5808_length_2913_cov_84.0532_g4498_i0,2913,7.37247354276e-05,0.0,0.0,0.0,0.0,0.0,0.0113125362414,0.0,0.0301554716875,0.0,4.22915158328e-06,0.0,0.000913243527988,False,1060,genus,Rhodobacter,Bacteria,True,False,with annotation
42348,NODE_1370_length_2018_cov_44.0239_g949_i0,2018,0.747685207411,1.0,0.0,0.0,0.0,0.0,0.999906495063,1.0,0.0155688546506,0.0,0.000582419821857,0.0,0.864647497627,True,1236,class,Gammaproteobacteria,Bacteria,True,False,with annotation
49159,NODE_10496_length_2700_cov_164.225_g1072_i5,2700,0.000843665154919,0.0,0.0,0.0,0.0,0.0,0.806208748773,1.0,0.00181398790129,0.0,2.93192960713e-05,0.0,0.0260800734073,False,200644,order,Flavobacteriales,Bacteria,True,False,with annotation
196444,NODE_247_length_7582_cov_111.98_g178_i2,7582,0.000121020700905,0.0,0.0,0.0,0.0,0.0,0.762255714969,1.0,0.0269034185383,0.0,0.000758523038611,0.0,0.00960461976834,False,2,superkingdom,Bacteria,Bacteria,True,False,with annotation
175312,NODE_4133_length_2899_cov_30.5302_g1462_i1,2899,0.702672706996,1.0,0.0,0.0,0.0,0.0,0.799931651253,1.0,0.623006724532,1.0,0.0137635395671,0.0,0.749726709407,True,2,superkingdom,Bacteria,Bacteria,True,False,with annotation
197192,NODE_989_length_4807_cov_174.547_g746_i0,4807,0.000110558725871,0.0,0.0,0.0,0.0,0.0,0.999830680757,1.0,0.995204148365,1.0,0.947731736807,1.0,0.0105138007472,False,33090,kingdom,Viridiplantae,Eukaryota,False,False,with annotation
142748,NODE_1879_length_5205_cov_32.6874_g1361_i0,5205,0.0158568637691,0.0,0.0,0.0,0.0,0.0,0.0512091694718,0.0,0.380974066244,0.0,0.000147278706072,0.0,0.0284959089001,False,2,superkingdom,Bacteria,Bacteria,True,False,with annotation
111686,NODE_1078_length_6204_cov_26.1187_g775_i0,6204,0.00171756083358,0.0,0.0,0.0,0.0,0.0,0.0188660073942,0.0,0.125444476669,0.0,0.000146219517784,0.0,0.00569240857514,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,with annotation
181111,NODE_10264_length_2024_cov_49.7638_g7909_i0,2024,0.00224117111608,0.0,0.0,0.0,0.0,0.0,0.932424198715,1.0,0.00203232169684,0.0,1.37843097691e-05,0.0,0.0457134792167,False,62672,no rank,SAR86 cluster,Bacteria,True,False,with annotation
185553,NODE_2624_length_3628_cov_99.4864_g1829_i0,3628,0.000157847339202,0.0,0.0,0.0,0.0,0.0,0.154612673786,0.0,0.995356523694,1.0,0.513877126735,1.0,0.00494016185606,False,28211,class,Alphaproteobacteria,Bacteria,True,False,with annotation
65322,NODE_7943_length_3063_cov_31.0027_g5854_i0,3063,0.00954350722575,0.0,0.0,0.0,0.0,0.0,0.942177972938,1.0,0.016267615874,0.0,0.000124618005634,0.0,0.0948244815049,False,2,superkingdom,Bacteria,Bacteria,True,False,with annotation
150770,NODE_9917_length_2123_cov_143.666_g7410_i0,2123,0.994261739503,1.0,0.0,0.0,0.0,0.0,0.00311603221163,0.0,0.409222912181,0.0,0.000641364896423,0.0,0.0556610420948,False,236756,genus,Candidatus Scalindua,Bacteria,True,False,with annotation
110775,NODE_154_length_11972_cov_66.1446_g127_i1,11972,0.000419618138152,0.0,0.0,0.0,0.0,0.0,0.765959683559,1.0,0.635617032812,1.0,0.00249896112217,0.0,0.0179279272732,False,1073414,species,Porticoccus hydrocarbonoclasticus,Bacteria,True,False,with annotation
172669,NODE_1374_length_4311_cov_20.8654_g1028_i0,4311,0.755242433091,1.0,0.0,0.0,0.0,0.0,0.999930178651,1.0,0.6011826036,1.0,0.35027485616,0.0,0.869016513678,True,1460289,species,Chrysochromulina sp. CCMP291,Eukaryota,False,False,with annotation
131101,NODE_2786_length_3886_cov_11668.1_g732_i2,3886,0.908500796288,1.0,0.0,0.0,0.0,0.0,0.027680815079,0.0,0.845045381724,1.0,0.00192444847229,0.0,0.15858134361,False,131079,genus,Limnobacter,Bacteria,True,False,with annotation
5277,NODE_5323_length_2003_cov_8.54569_g4229_i0,2003,0.999942808421,1.0,0.0,0.0,0.0,0.0,0.54833270583,1.0,0.93030862456,1.0,0.0462952658179,0.0,0.740473730673,True,189775,class,Thermomicrobia,Bacteria,True,False,with annotation
186553,NODE_3619_length_3230_cov_101.902_g2542_i1,3230,2.37213395702e-05,0.0,0.0,0.0,0.0,0.0,0.942386092443,1.0,0.524239120196,1.0,0.0345712723175,0.0,0.00472807154187,False,1427364,species,Candidatus Thioglobus singularis,Bacteria,True,False,with annotation
83622,NODE_828_length_7589_cov_45.5946_g591_i0,7589,4.58374608873e-05,0.0,0.0,0.0,0.0,0.0,0.99539992713,1.0,0.144256778333,0.0,0.0198321507531,0.0,0.00675474686624,False,487796,species,Flavobacteria bacterium MS024-2A,Bacteria,True,False,with annotation
205686,NODE_9657_length_2131_cov_16.6368_g7406_i0,2131,0.000623253372107,0.0,0.0,0.0,0.0,0.0,0.517490209556,1.0,0.112303891435,0.0,0.00206269051484,0.0,0.017959051148,False,117743,class,Flavobacteriia,Bacteria,True,False,with annotation
127712,NODE_2023_length_2205_cov_29.0233_g1519_i0,2205,4.67950226219e-08,0.0,0.0,0.0,0.0,0.0,0.0116338568676,0.0,0.90070006149,1.0,3.20433420143e-05,0.0,2.33325222661e-05,False,7147,order,Diptera,Eukaryota,False,False,with annotation
173055,NODE_1776_length_3937_cov_20.1883_g1322_i0,3937,0.999872037816,1.0,0.0,0.0,0.0,0.0,2.90082448746e-07,0.0,0.779491406408,1.0,1.05751222005e-07,0.0,0.00053855856614,False,34765,species,Oikopleura dioica,Eukaryota,False,False,with annotation
15184,NODE_198_length_5312_cov_119.644_g118_i0,5312,0.000326476802519,0.0,0.0,0.0,0.0,0.0,0.000479101820195,0.0,0.991607996002,1.0,0.000337782796954,0.0,0.000395494159677,False,1224,phylum,Proteobacteria,Bacteria,True,False,with annotation
78703,NODE_7848_length_2573_cov_15.8403_g6102_i0,2573,0.026306453868,0.0,0.0,0.0,0.0,0.0,0.739700275892,1.0,0.088864131375,0.0,0.0178414164396,0.0,0.139495129606,False,2759,superkingdom,Eukaryota,Eukaryota,False,False,with annotation
195489,NODE_2707_length_2167_cov_39.6643_g2012_i0,2167,1.34017479081e-07,0.0,0.0,0.0,0.0,0.0,0.892720252153,1.0,0.0366028802302,0.0,2.64821265943e-05,0.0,0.000345890326141,False,28211,class,Alphaproteobacteria,Bacteria,True,False,with annotation
115677,NODE_5241_length_3458_cov_40.8534_g3787_i0,3458,1.63754123258e-05,0.0,0.0,0.0,0.0,0.0,0.788806018385,1.0,0.469176137264,0.0,0.0268482204432,0.0,0.00359402612624,False,49546,family,Flavobacteriaceae,Bacteria,True,False,with annotation
188965,NODE_6040_length_2652_cov_76.4863_g201_i13,2652,0.600183410604,1.0,0.0,0.0,0.0,0.0,0.996092243624,1.0,0.10863834475,0.0,0.0108627522822,0.0,0.773199870703,True,1655577,species,OM182 bacterium BACL3 MAG-120507-bin80,Bacteria,True,False,with annotation
132573,NODE_4255_length_3137_cov_35.6512_g2867_i0,3137,0.642020689742,1.0,0.0,0.0,0.0,0.0,2.56427286477e-05,0.0,0.994536878466,1.0,0.00052883563308,0.0,0.0040574822653,False,28211,class,Alphaproteobacteria,Bacteria,True,False,with annotation
135931,NODE_7623_length_2331_cov_75.5501_g5202_i0,2331,0.999082722916,1.0,0.0,0.0,0.0,0.0,0.241343410548,0.0,0.200833762618,0.0,0.000667697373387,0.0,0.4910417821,False,2,superkingdom,Bacteria,Bacteria,True,False,with annotation
21357,NODE_4399_length_2109_cov_14.3374_g3314_i0,2109,4.63134758481e-06,0.0,0.0,0.0,0.0,0.0,0.581246201354,1.0,0.999064973878,1.0,0.956033220202,1.0,0.00164071727937,False,226,genus,Alteromonas,Bacteria,True,False,with annotation
142440,NODE_1572_length_5729_cov_63.7427_g1153_i0,5729,0.000142917776969,0.0,0.0,0.0,0.0,0.0,0.971113960919,1.0,0.123819471883,0.0,0.00026048328075,0.0,0.011780893365,False,212695,species,uncultured Flavobacteriia bacterium,Bacteria,True,False,with annotation
52982,NODE_14498_length_2315_cov_11.7412_g10867_i0,2315,0.000123445345468,0.0,0.0,0.0,0.0,0.0,0.524288233366,1.0,0.858199888501,1.0,0.0159468992554,0.0,0.00804493269659,False,135620,family,Oceanospirillaceae,Bacteria,True,False,with annotation
153174,NODE_382_length_2580_cov_71.1683_g257_i0,2580,0.72187147077,1.0,0.0,0.0,0.0,0.0,0.998973364263,1.0,0.480281955207,0.0,0.095692602448,0.0,0.849193954124,True,187145,species,Caldithrix abyssi,Bacteria,True,False,with annotation
46774,NODE_4381_length_2380_cov_139.457_g1653_i4,2380,0.926905940657,1.0,0.0,0.0,0.0,0.0,0.310099353686,0.0,0.000868413075819,0.0,2.8554133205e-05,0.0,0.536127720907,True,1655514,family,Pelagibacteraceae,Bacteria,True,False,with annotation
175053,NODE_3867_length_2971_cov_254.805_g2902_i0,2971,0.000364199191522,0.0,0.0,0.0,0.0,0.0,0.99533145165,1.0,0.00654639395431,0.0,0.00118127847115,0.0,0.0190394041395,False,77133,species,uncultured bacterium,Bacteria,True,False,with annotation
120449,NODE_269_length_4271_cov_37.0166_g208_i0,4271,0.448180781138,0.0,0.0,0.0,0.0,0.0,0.994098494515,1.0,0.55842928296,1.0,0.0693161425578,0.0,0.667484711285,True,204455,order,Rhodobacterales,Bacteria,True,False,with annotation
41916,NODE_940_length_2293_cov_73.8861_g631_i0,2293,0.587411814934,1.0,0.0,0.0,0.0,0.0,0.997154048357,1.0,0.515476690942,1.0,0.0388910639051,0.0,0.765336572571,True,2,superkingdom,Bacteria,Bacteria,True,False,with annotation
144496,NODE_3631_length_3725_cov_17.7714_g2630_i0,3725,0.0681384000913,0.0,0.0,0.0,0.0,0.0,0.898519083157,1.0,0.765858102446,1.0,0.00891665508704,0.0,0.247434138263,False,2,superkingdom,Bacteria,Bacteria,True,False,with annotation
30242,NODE_1084_length_4047_cov_84.0426_g838_i0,4047,0.0942071358247,0.0,0.0,0.0,0.0,0.0,0.980231148247,1.0,0.225263738945,0.0,0.0172728676938,0.0,0.303882821039,False,1697135,species,uncultured Candidatus Thalassoarchaea euryarchaeote,Archaea,True,False,with annotation
123016,NODE_794_length_3384_cov_34.0877_g544_i0,3384,0.871613833001,1.0,0.0,0.0,0.0,0.0,0.124591838187,0.0,0.832115567836,1.0,0.00902546026842,0.0,0.329539025978,False,28221,class,Deltaproteobacteria,Bacteria,True,False,with annotation
49555,NODE_10899_length_2651_cov_11.8629_g8111_i0,2651,0.805576856881,1.0,0.0,0.0,0.0,0.0,0.999710620309,1.0,0.269283958398,0.0,0.0688547135906,0.0,0.897409460224,True,4776,order,Peronosporales,Eukaryota,False,False,with annotation
169866,NODE_2243_length_2364_cov_11.443_g1459_i1,2364,0.0021691089467,0.0,0.0,0.0,0.0,0.0,0.473447465377,0.0,0.262413518497,0.0,0.000180324510067,0.0,0.0320462030971,False,41875,species,Bathycoccus prasinos,Eukaryota,False,False,with annotation
50310,NODE_11690_length_2568_cov_10.6351_g8716_i0,2568,0.937339992871,1.0,0.0,0.0,0.0,0.0,0.987665564947,1.0,0.17439175633,0.0,0.0190784615873,0.0,0.96217380634,True,33213,no rank,Bilateria,Eukaryota,False,False,with annotation
73935,NODE_2968_length_3785_cov_9.09383_g1103_i1,3785,1.61080107263e-05,0.0,0.0,0.0,0.0,0.0,0.0164435209939,0.0,0.933638008771,1.0,0.00537682822971,0.0,0.000514657568241,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,with annotation
161639,NODE_1722_length_2572_cov_42.8478_g1303_i0,2572,0.999999963698,1.0,0.0,0.0,0.0,0.0,0.000770342309568,0.0,0.128277627919,0.0,2.48192228015e-05,0.0,0.0277550406522,False,59753,genus,Alcanivorax,Bacteria,True,False,with annotation
56842,NODE_18593_length_2042_cov_26.6885_g1645_i2,2042,0.25762425441,0.0,0.0,0.0,0.0,0.0,0.998474251062,1.0,0.23272005751,0.0,0.0413874270844,0.0,0.507179637286,True,1655626,species,SAR92 bacterium BACL26 MAG-121220-bin70,Bacteria,True,False,with annotation
133377,NODE_5057_length_2889_cov_61.4231_g3416_i0,2889,0.999885834097,1.0,0.0,0.0,0.0,0.0,0.345913766321,0.0,0.0601513493635,0.0,8.86294671035e-06,0.0,0.588110767427,True,2,superkingdom,Bacteria,Bacteria,True,False,with annotation
167070,NODE_3229_length_2121_cov_24.363_g2152_i1,2121,0.999829736757,1.0,0.0,0.0,0.0,0.0,0.0135974222811,0.0,0.0651197541936,0.0,1.44086484331e-05,0.0,0.116598058045,False,2759,superkingdom,Eukaryota,Eukaryota,False,False,with annotation
124930,NODE_2710_length_2119_cov_284.359_g1922_i0,2119,0.00451962477881,0.0,0.0,0.0,0.0,0.0,0.100504270129,0.0,0.54572256111,1.0,0.00113837172486,0.0,0.0213129441807,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,with annotation
93082,NODE_10391_length_2855_cov_74.1521_g7203_i0,2855,0.829737148754,1.0,0.0,0.0,0.0,0.0,0.215662439517,0.0,0.187924553438,0.0,0.000526919268426,0.0,0.42301671085,False,1046,family,Chromatiaceae,Bacteria,True,False,with annotation
99027,NODE_16497_length_2304_cov_73.3237_g11470_i0,2304,0.744739777367,1.0,0.0,0.0,0.0,0.0,0.999391446528,1.0,0.634243018423,1.0,0.470741287006,0.0,0.862720443359,True,33213,no rank,Bilateria,Eukaryota,False,False,with annotation
111090,NODE_469_length_8225_cov_64.4026_g367_i0,8225,2.12262654393e-06,0.0,0.0,0.0,0.0,0.0,0.903940435749,1.0,0.947146191694,1.0,0.0917221862361,0.0,0.00138518156321,False,80840,order,Burkholderiales,Bacteria,True,False,with annotation
93298,NODE_10612_length_2830_cov_44.7095_g7365_i0,2830,0.104307183471,0.0,0.0,0.0,0.0,0.0,0.764871316974,1.0,0.833006491613,1.0,0.00441758624783,0.0,0.282456320148,False,390877,species,Nisaea denitrificans,Bacteria,True,False,with annotation
115072,NODE_4619_length_3638_cov_38.0946_g1177_i1,3638,0.0111286526788,0.0,0.0,0.0,0.0,0.0,0.44943145623,0.0,0.093353928413,0.0,0.00198562122294,0.0,0.0707217546397,False,296587,species,Micromonas commoda,Eukaryota,False,True,with annotation
72270,NODE_1277_length_5160_cov_84.4617_g790_i1,5160,0.000594465256997,0.0,0.0,0.0,0.0,0.0,0.247297865482,0.0,0.000293198022104,0.0,5.57338420972e-06,0.0,0.0121247675919,False,1655514,family,Pelagibacteraceae,Bacteria,True,False,with annotation
4979,NODE_5017_length_2080_cov_13.2247_g1641_i1,2080,0.000535249669271,0.0,0.0,0.0,0.0,0.0,0.0477731374595,0.0,0.991099942983,1.0,0.270303802819,0.0,0.0050567337309,False,226,genus,Alteromonas,Bacteria,True,False,with annotation
599,NODE_600_length_7394_cov_411.176_g12_i3,7394,4.67313443727e-07,0.0,0.0,0.0,0.0,0.0,0.559516835425,1.0,0.929429596141,1.0,0.00458616839484,0.0,0.000511341118223,False,286,genus,Pseudomonas,Bacteria,True,False,with annotation
199475,NODE_3311_length_3170_cov_14.4324_g2477_i0,3170,0.356578357881,0.0,0.0,0.0,0.0,0.0,0.637892126131,1.0,0.774802413932,1.0,0.171123460519,0.0,0.476926123043,False,77133,species,uncultured bacterium,Bacteria,True,False,with annotation
16163,NODE_1185_length_2644_cov_285.12_g736_i0,2644,8.19224548382e-08,0.0,0.0,0.0,0.0,0.0,0.00060746069373,0.0,0.0158669380503,0.0,5.78684965283e-07,0.0,7.05440793037e-06,False,286,genus,Pseudomonas,Bacteria,True,False,with annotation
56025,NODE_17722_length_2091_cov_257.085_g9637_i1,2091,0.838197267554,1.0,0.0,0.0,0.0,0.0,0.999768995192,1.0,0.0659334628488,0.0,0.0272290780053,0.0,0.915425387432,True,38832,genus,Micromonas,Eukaryota,False,True,with annotation
29081,NODE_7337_length_2022_cov_24.695_g5511_i0,2022,1.31923474903e-06,0.0,0.0,0.0,0.0,0.0,0.231368948491,0.0,0.930243819908,1.0,0.00742737845525,0.0,0.000552476204642,False,857252,species,Pseudomonas aestusnigri,Bacteria,True,False,with annotation
112160,NODE_1563_length_5420_cov_28.3407_g1131_i0,5420,0.0250843135475,0.0,0.0,0.0,0.0,0.0,0.999930488178,1.0,0.0452069125814,0.0,0.00752970004033,0.0,0.158374776689,False,976,phylum,Bacteroidetes,Bacteria,True,False,with annotation
73587,NODE_2612_length_3966_cov_21.2677_g2005_i0,3966,0.398576839418,0.0,0.0,0.0,0.0,0.0,0.997188641568,1.0,0.0582400261368,0.0,0.000904324992137,0.0,0.630441351007,True,1655567,species,SAR86 cluster bacterium BACL1 MAG-120507-bin14,Bacteria,True,False,with annotation
22077,NODE_90_length_18109_cov_158.226_g3_i5,18109,2.11946047232e-05,0.0,0.0,0.0,0.0,0.0,0.00311116964509,0.0,0.991698652403,1.0,0.00458960001742,0.0,0.000256787871315,False,286,genus,Pseudomonas,Bacteria,True,False,with annotation
73041,NODE_2058_length_4328_cov_204.728_g1580_i0,4328,0.00198081446264,0.0,0.0,0.0,0.0,0.0,0.996083064113,1.0,0.0696165089479,0.0,0.00206883227818,0.0,0.0444190920594,False,62672,no rank,SAR86 cluster,Bacteria,True,False,with annotation
145858,NODE_4997_length_3162_cov_11.9501_g3642_i0,3162,0.163636951213,0.0,0.0,0.0,0.0,0.0,0.000571817010034,0.0,0.82159393457,1.0,0.000260098391425,0.0,0.00967317901073,False,286,genus,Pseudomonas,Bacteria,True,False,with annotation
94562,NODE_11895_length_2691_cov_27.5899_g8127_i2,2691,4.10817348942e-06,0.0,0.0,0.0,0.0,0.0,0.00369335665603,0.0,0.985520795963,1.0,0.00218861838941,0.0,0.000123178528572,False,1236,class,Gammaproteobacteria,Bacteria,True,False,with annotation
164867,NODE_853_length_3164_cov_33.1325_g668_i0,3164,2.94975656873e-05,0.0,0.0,0.0,0.0,0.0,0.291683277889,0.0,0.0916617613356,0.0,0.000481883743862,0.0,0.00293324848068,False,1236,class,Gammaproteobacteria,Bacteria,True,False,with annotation
38539,NODE_1163_length_2158_cov_193.534_g183_i2,2158,0.43056118648,0.0,0.0,0.0,0.0,0.0,0.998196363633,1.0,0.00823012506449,0.0,0.00280739181035,0.0,0.655579599031,True,72275,family,Alteromonadaceae,Bacteria,True,False,with annotation
127795,NODE_2103_length_2173_cov_62.8201_g1581_i0,2173,0.804273835367,1.0,0.0,0.0,0.0,0.0,0.999899356382,1.0,0.760900726356,1.0,0.589943374254,1.0,0.896768024819,True,187145,species,Caldithrix abyssi,Bacteria,True,False,with annotation
93002,NODE_10310_length_2864_cov_13.2047_g3169_i3,2864,0.472009955095,0.0,0.0,0.0,0.0,0.0,0.993505541492,1.0,0.22399204663,0.0,0.0428983166404,0.0,0.684795229267,True,745002,no rank,OM182 clade,Bacteria,True,False,with annotation
154360,NODE_655_length_4263_cov_113.96_g489_i0,4263,0.999252275468,1.0,0.0,0.0,0.0,0.0,0.272773219937,0.0,0.000504288155705,0.0,1.99733363079e-05,0.0,0.522081660958,True,1690483,species,Bacteroidetes bacterium UKL13-3,Bacteria,True,False,with annotation
442,NODE_443_length_9275_cov_55.2926_g286_i0,9275,0.00458477104191,0.0,0.0,0.0,0.0,0.0,0.0825331804928,0.0,0.947159976217,1.0,0.0568497432731,0.0,0.0194523966626,False,1856405,species,Alteromonas lipolytica,Bacteria,True,False,with annotation
75079,NODE_4131_length_3347_cov_39.6148_g3209_i0,3347,8.48818131669e-05,0.0,0.0,0.0,0.0,0.0,0.214526230267,0.0,0.960716533439,1.0,0.00294121963311,0.0,0.00426724447354,False,31989,family,Rhodobacteraceae,Bacteria,True,False,with annotation
64634,NODE_7238_length_3203_cov_18.8828_g5310_i0,3203,0.0630365109711,0.0,0.0,0.0,0.0,0.0,0.719583981547,1.0,0.399757985084,0.0,0.000572693697635,0.0,0.212979021379,False,356,order,Rhizobiales,Bacteria,True,False,with annotation
157018,NODE_3365_length_2523_cov_30.9923_g355_i4,2523,9.53945867367e-05,0.0,0.0,0.0,0.0,0.0,0.996584060006,1.0,0.0846734841059,0.0,0.00867204186667,0.0,0.0097503192026,False,28211,class,Alphaproteobacteria,Bacteria,True,False,with annotation
96011,NODE_13376_length_2550_cov_29.3038_g9299_i0,2550,0.0508363269667,0.0,0.0,0.0,0.0,0.0,0.591578088563,1.0,0.142773440094,0.0,0.00223229786387,0.0,0.173417580241,False,57506,family,Oxytrichidae,Eukaryota,False,False,with annotation
75165,NODE_4219_length_3319_cov_19.386_g3267_i0,3319,0.00858168929074,0.0,0.0,0.0,0.0,0.0,0.231814224007,0.0,0.0399834198279,0.0,0.00017142584325,0.0,0.0446022156804,False,383630,no rank,unclassified Methylophilales,Bacteria,True,False,with annotation
124057,NODE_1832_length_2501_cov_214.338_g1281_i0,2501,6.19243323477e-10,0.0,0.0,0.0,0.0,0.0,0.999965310596,1.0,0.636210188781,1.0,0.435069483914,0.0,2.48841685072e-05,False,2763,no rank,Rhodophyta,Eukaryota,False,False,with annotation
101878,NODE_19464_length_2129_cov_35.0381_g13566_i0,2129,0.0115282707398,0.0,0.0,0.0,0.0,0.0,0.99764922873,1.0,0.398014680619,0.0,0.083317996222,0.0,0.107243509884,False,976,phylum,Bacteroidetes,Bacteria,True,False,with annotation
179854,NODE_8929_length_2147_cov_57.4221_g6847_i0,2147,0.535688452476,1.0,0.0,0.0,0.0,0.0,0.999897127065,1.0,0.029432229019,0.0,0.00305384755837,0.0,0.731869759337,True,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,with annotation
36395,NODE_7622_length_2104_cov_9.21816_g5873_i0,2104,0.734757720921,1.0,0.0,0.0,0.0,0.0,0.993051471304,1.0,0.14264744509,0.0,0.0153842525463,0.0,0.854196836691,True,2759,superkingdom,Eukaryota,Eukaryota,False,False,with annotation
87647,NODE_4881_length_3909_cov_31.5698_g3384_i0,3909,0.00137451325387,0.0,0.0,0.0,0.0,0.0,0.527579228254,1.0,0.814881939882,1.0,0.001435904734,0.0,0.0269288811818,False,1224,phylum,Proteobacteria,Bacteria,True,False,with annotation
176182,NODE_5049_length_2693_cov_19.373_g3811_i0,2693,0.0042050914941,0.0,0.0,0.0,0.0,0.0,0.99802703045,1.0,0.856135605928,1.0,0.122103568229,0.0,0.0647826749728,False,53246,genus,Pseudoalteromonas,Bacteria,True,False,with annotation
195025,NODE_2232_length_2319_cov_19.4002_g1654_i0,2319,0.458238290376,0.0,0.0,0.0,0.0,0.0,0.230627051114,0.0,0.9273164863,1.0,0.354124151415,0.0,0.325087904446,False,420556,species,Ochromonas sp. CCMP1393,Eukaryota,False,False,with annotation
63238,NODE_5787_length_3536_cov_8.26803_g4236_i0,3536,0.965952351967,1.0,0.0,0.0,0.0,0.0,0.00605562879467,0.0,0.94232375785,1.0,0.000869589479656,0.0,0.0764816898143,False,33208,kingdom,Metazoa,Eukaryota,False,False,with annotation
341,NODE_342_length_11212_cov_157.086_g210_i0,11212,8.53407762421e-05,0.0,0.0,0.0,0.0,0.0,0.00178504365768,0.0,0.971813967769,1.0,0.000531145626728,0.0,0.000390303742453,False,286,genus,Pseudomonas,Bacteria,True,False,with annotation
40909,NODE_1846_length_2025_cov_295.761_g1267_i0,2025,5.55989566913e-13,0.0,0.0,0.0,0.0,0.0,0.243149502821,0.0,0.962271083771,1.0,0.645669104803,1.0,3.67680005941e-07,False,1172189,species,Oxytricha trifallax,Eukaryota,False,False,with annotation
205174,NODE_9125_length_2171_cov_12.8691_g6964_i0,2171,0.933736358383,1.0,0.0,0.0,0.0,0.0,2.767037095e-06,0.0,0.23612576187,0.0,1.02538165505e-08,0.0,0.00160738394312,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,with annotation
9538,NODE_2809_length_2008_cov_11.7706_g2142_i0,2008,0.969276964962,1.0,0.0,0.0,0.0,0.0,0.998460148069,1.0,0.647263888627,1.0,0.0797938205099,0.0,0.983760347827,True,1457823,species,uncultured marine group II/III euryarchaeote AD1000_88_H01,Archaea,True,False,with annotation
194794,NODE_1994_length_2417_cov_15.0017_g1485_i0,2417,3.34291494515e-06,0.0,0.0,0.0,0.0,0.0,0.997240978602,1.0,0.125420425901,0.0,0.0019394249565,0.0,0.00182584001799,False,1236,class,Gammaproteobacteria,Bacteria,True,False,with annotation
208198,NODE_700_length_2072_cov_484.991_g98_i1,2072,6.59106585871e-08,0.0,0.0,0.0,0.0,0.0,0.272920055283,0.0,0.524614289263,1.0,0.00162095730387,0.0,0.000134120619538,False,72275,family,Alteromonadaceae,Bacteria,True,False,with annotation
9,NODE_10_length_55356_cov_310.542_g1_i2,55356,2.81782407528e-05,0.0,0.0,0.0,0.0,0.0,1.30361982779e-05,0.0,0.994639380981,1.0,0.000530100331829,0.0,1.91660411555e-05,False,254161,species,Pseudomonas pachastrellae,Bacteria,True,False,with annotation
168071,NODE_440_length_3856_cov_29.5028_g322_i0,3856,0.000165307310745,0.0,0.0,0.0,0.0,0.0,0.983242724234,1.0,0.540384000962,1.0,0.00283620677055,0.0,0.0127490082184,False,1129,genus,Synechococcus,Bacteria,True,False,with annotation
12776,NODE_3151_length_2432_cov_23.5149_g2356_i0,2432,0.0278895780023,0.0,0.0,0.0,0.0,0.0,5.42339430924e-05,0.0,0.6426068638,1.0,3.5440750225e-05,0.0,0.00122986250705,False,1224,phylum,Proteobacteria,Bacteria,True,False,with annotation
