,name,length,probability,prediction,vfam,pfam,diamond,label,score_euk_non_euk,pred_euk_non_euk,score_non_euk_virus,pred_non_euk_virus,score_virus_non_virus,pred_virus_non_virus,hybrid_probability,hybrid_prediction,tax_id,rank,tax_name,top_label,non_euk_label,micromonas_label,annotation_label
12863,NODE_3240_length_2408_cov_20.7374_g2427_i0,2408,0.997250717865,1.0,0.0,1.0,1.0,1.0,0.942383741687,1.0,0.000110611934577,0.0,9.51740930973e-07,0.0,0.969429142796,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
12894,NODE_3270_length_2397_cov_74.1554_g2451_i0,2397,0.984380551809,1.0,0.0,0.0,1.0,1.0,0.998919267982,1.0,0.00279305532735,0.0,4.09515532542e-05,0.0,0.991623265272,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
12895,NODE_3271_length_2397_cov_62.7156_g2451_i1,2397,0.983726144265,1.0,0.0,0.0,1.0,1.0,0.999051286194,1.0,0.0029305562546,0.0,3.63133914045e-05,0.0,0.991359102289,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
12896,NODE_3272_length_2397_cov_62.465_g2451_i2,2397,0.984991866782,1.0,0.0,0.0,1.0,1.0,0.998338215987,1.0,0.00310904285602,0.0,2.97852973954e-05,0.0,0.991642588358,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
12898,NODE_3274_length_2397_cov_8.04441_g2291_i1,2397,0.547136926906,1.0,0.0,0.0,1.0,1.0,0.244851383777,0.0,0.538321082397,1.0,0.0106989613846,0.0,0.36601534622,False,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
12903,NODE_3279_length_2396_cov_7.65827_g2290_i1,2396,0.510519517882,1.0,0.0,0.0,1.0,1.0,0.988491463447,1.0,0.726813490323,1.0,0.312892614546,0.0,0.710383125749,True,186616,no rank,environmental samples,Virus,True,False,with annotation
12914,NODE_3292_length_2390_cov_31.3199_g2217_i1,2390,0.998615476276,1.0,0.0,0.0,1.0,1.0,0.593368563563,1.0,0.418574573534,0.0,0.000713140152428,0.0,0.76977076504,True,186616,no rank,environmental samples,Virus,True,False,with annotation
12942,NODE_3322_length_2383_cov_13.018_g2488_i0,2383,0.00036240339072,0.0,0.0,0.0,1.0,1.0,0.881779992782,1.0,0.0212494389024,0.0,0.000247663185532,0.0,0.017876242873,False,10699,family,Siphoviridae,Virus,True,False,with annotation
12951,NODE_3331_length_2381_cov_15.8822_g2495_i0,2381,0.978390257356,1.0,0.0,0.0,1.0,1.0,0.0482675311833,0.0,0.0280186568053,0.0,0.00015108581496,0.0,0.217311946879,False,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
13009,NODE_3393_length_2368_cov_6.09814_g2543_i0,2368,0.935320901769,1.0,0.0,0.0,1.0,1.0,0.99611572196,1.0,0.0229622101381,0.0,0.000413927436077,0.0,0.965239791622,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
13036,NODE_3420_length_2360_cov_7.84165_g2565_i0,2360,0.995181707003,1.0,0.0,0.0,1.0,1.0,0.463740023836,0.0,0.000415200300314,0.0,2.44392368969e-07,0.0,0.679342026174,True,1868660,species,uncultured Mediterranean phage,Virus,True,False,with annotation
13086,NODE_3473_length_2346_cov_10.5124_g2606_i0,2346,0.875041051714,1.0,0.0,0.0,1.0,1.0,0.991158233982,1.0,0.878324479237,1.0,0.494854847446,0.0,0.931291653285,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
13138,NODE_3528_length_2331_cov_27.3528_g2649_i0,2331,0.545069485644,1.0,0.0,1.0,1.0,1.0,0.996362053128,1.0,0.0870688654345,0.0,0.041477160622,0.0,0.73694406288,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
13151,NODE_3541_length_2327_cov_14.055_g2657_i0,2327,0.418627613018,0.0,0.0,0.0,1.0,1.0,0.991584275095,1.0,0.00442499591321,0.0,0.000459918541503,0.0,0.644286084119,True,186616,no rank,environmental samples,Virus,True,False,with annotation
13154,NODE_3544_length_2326_cov_10.6464_g2660_i0,2326,0.207680738084,0.0,0.0,0.0,1.0,1.0,0.353199613095,0.0,0.0820433435861,0.0,0.00144786821915,0.0,0.27083713988,False,186616,no rank,environmental samples,Virus,True,False,with annotation
13204,NODE_3594_length_2317_cov_9.85853_g2700_i0,2317,0.147247490635,0.0,0.0,0.0,1.0,1.0,0.999996199219,1.0,0.000239100398539,0.0,2.00863701071e-05,0.0,0.383727678151,False,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
13209,NODE_3599_length_2316_cov_13.6891_g2705_i0,2316,0.991253464328,1.0,0.0,0.0,1.0,1.0,0.46048605976,0.0,0.0708124412308,0.0,0.00123571544765,0.0,0.675617052783,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
13260,NODE_3650_length_2304_cov_29.4633_g2747_i0,2304,0.927449965795,1.0,0.0,1.0,1.0,1.0,0.386683912754,0.0,0.199183543935,0.0,0.00469541375087,0.0,0.598857229778,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
13268,NODE_3658_length_2302_cov_28.6293_g2753_i0,2302,0.992324108528,1.0,0.0,0.0,1.0,1.0,0.928198501279,1.0,0.0298016309163,0.0,0.00282568528712,0.0,0.959725872486,True,186616,no rank,environmental samples,Virus,True,False,with annotation
13286,NODE_3676_length_2297_cov_176.337_g2014_i1,2297,0.98954652076,1.0,0.0,0.0,1.0,1.0,0.0463524685991,0.0,0.00476526302985,0.0,2.61610709856e-06,0.0,0.214167980872,False,1674945,species,Vibrio phage VCPH,Virus,True,False,with annotation
13318,NODE_3708_length_2291_cov_8.56708_g2788_i0,2291,0.788591599769,1.0,0.0,0.0,1.0,1.0,0.996259172911,1.0,0.536348883163,1.0,0.264396640437,0.0,0.886364267641,True,329380,no rank,unclassified T4virus,Virus,True,False,with annotation
13322,NODE_3712_length_2290_cov_29.8345_g2791_i0,2290,0.997127614994,1.0,0.0,1.0,1.0,1.0,0.279129305084,0.0,0.0476260642149,0.0,7.79389260781e-05,0.0,0.527567567477,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
13324,NODE_3714_length_2290_cov_24.97_g2792_i0,2290,0.999983348056,1.0,0.0,1.0,1.0,1.0,0.99422508177,1.0,0.152930131584,0.0,0.00326905553473,0.0,0.997100058163,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
13358,NODE_3750_length_2281_cov_10.7215_g2606_i1,2281,0.879030471376,1.0,0.0,0.0,1.0,1.0,0.992033687046,1.0,0.878932376009,1.0,0.512987369798,1.0,0.933824308714,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
13368,NODE_3760_length_2278_cov_10.8331_g2825_i0,2278,0.798946907637,1.0,0.0,0.0,1.0,1.0,0.84404399653,1.0,0.436368610237,0.0,0.0377152705498,0.0,0.821185935667,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
13377,NODE_3770_length_2276_cov_9.68978_g2832_i0,2276,0.838366410791,1.0,0.0,0.0,1.0,1.0,0.999927433794,1.0,0.0968160752196,0.0,0.0520424254391,0.0,0.91559028704,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
13421,NODE_3815_length_2268_cov_23.8671_g2866_i0,2268,0.936685495972,1.0,0.0,0.0,1.0,1.0,0.0225246301924,0.0,0.360531613012,0.0,0.00070762211573,0.0,0.145253207894,False,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
13426,NODE_3820_length_2267_cov_23.9806_g2871_i0,2267,0.999982069972,1.0,0.0,0.0,1.0,1.0,0.949816234025,1.0,0.621660544306,1.0,0.0205979829485,0.0,0.974576422757,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
13456,NODE_3850_length_2264_cov_8.10005_g2884_i0,2264,0.856361588685,1.0,0.0,0.0,1.0,1.0,0.503448963092,1.0,0.962625559051,1.0,0.390631299987,0.0,0.656608219455,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
13459,NODE_3853_length_2263_cov_25.5851_g715_i2,2263,0.556880494325,1.0,0.0,0.0,1.0,1.0,0.983384045956,1.0,0.125629990067,0.0,0.0389604190842,0.0,0.740018508973,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
13472,NODE_3866_length_2259_cov_169.752_g2895_i0,2259,0.526692466707,1.0,0.0,0.0,1.0,1.0,0.997102753731,1.0,0.0359599540579,0.0,0.00786131724904,0.0,0.724683730273,True,186616,no rank,environmental samples,Virus,True,False,with annotation
13483,NODE_3877_length_2256_cov_35.4571_g2903_i0,2256,0.999985076535,1.0,0.0,0.0,1.0,1.0,0.135953991062,0.0,0.00630829823258,0.0,4.10916230814e-05,0.0,0.368716642094,False,186616,no rank,environmental samples,Virus,True,False,with annotation
13515,NODE_3910_length_2249_cov_32.4676_g2924_i0,2249,0.828039132972,1.0,0.0,0.0,1.0,1.0,0.999982878258,1.0,0.00505042834321,0.0,0.0192910745975,0.0,0.909958765824,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
13516,NODE_3911_length_2249_cov_20.7005_g2925_i0,2249,0.999971556606,1.0,0.0,0.0,1.0,1.0,0.97109576144,1.0,0.0918868420185,0.0,0.00307706682328,0.0,0.985427896997,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
13540,NODE_3934_length_2244_cov_12.3819_g2940_i0,2244,0.00431644304226,0.0,0.0,0.0,1.0,1.0,0.00315405179043,0.0,0.40311239528,0.0,8.60081201836e-05,0.0,0.00368975404407,False,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
13608,NODE_4003_length_2226_cov_26.374_g2998_i0,2226,0.641819961835,1.0,0.0,1.0,1.0,1.0,0.994679381331,1.0,0.0734990660955,0.0,0.0183542924904,0.0,0.799002554792,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
13674,NODE_4070_length_2213_cov_38.6145_g3047_i0,2213,0.19551390143,0.0,0.0,0.0,1.0,1.0,0.997623102079,1.0,0.0778810744488,0.0,0.00356897754313,0.0,0.441643730675,False,1651816,species,Stenotrophomonas phage vB_SmaS-DLP_6,Virus,True,False,with annotation
13687,NODE_4083_length_2210_cov_33.1768_g3057_i0,2210,0.871972347034,1.0,0.0,0.0,1.0,1.0,0.0368182703186,0.0,0.698850126621,1.0,0.022901286759,0.0,0.179177324412,False,186768,genus,Mitovirus,Virus,True,False,with annotation
13738,NODE_4133_length_2202_cov_9.66698_g3093_i0,2202,0.967910303671,1.0,0.0,0.0,1.0,1.0,0.857080221283,1.0,0.0131594247111,0.0,4.89111764191e-05,0.0,0.910811054639,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
13745,NODE_4140_length_2201_cov_11.8975_g3098_i0,2201,0.999999468896,1.0,0.0,1.0,1.0,1.0,0.612420805065,1.0,0.0234100776364,0.0,7.63876823795e-05,0.0,0.782572986887,True,1868660,species,uncultured Mediterranean phage,Virus,True,False,with annotation
13754,NODE_4149_length_2199_cov_24.3904_g910_i2,2199,0.979299063801,1.0,0.0,1.0,1.0,1.0,0.000416280659346,0.0,0.0388110358333,0.0,1.8119678448e-06,0.0,0.0201906725984,False,10239,superkingdom,Viruses,Virus,True,False,with annotation
13785,NODE_4180_length_2193_cov_15.9242_g3128_i0,2193,0.826130781356,1.0,0.0,0.0,1.0,1.0,0.162269779503,0.0,0.0324475874409,0.0,1.13605266455e-05,0.0,0.366136668105,False,549779,family,Mimiviridae,Virus,True,False,with annotation
13809,NODE_4205_length_2189_cov_24.0122_g3148_i0,2189,0.99144198659,1.0,0.0,0.0,1.0,1.0,0.960599671798,1.0,0.000921893451601,0.0,0.000145002413762,0.0,0.975898994223,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
13812,NODE_4208_length_2189_cov_13.9794_g3151_i0,2189,0.679258344944,1.0,0.0,0.0,1.0,1.0,0.999880201728,1.0,0.0422130275288,0.0,0.00440800587185,0.0,0.82412193938,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
13815,NODE_4212_length_2188_cov_7.28786_g3154_i0,2188,0.446767591133,0.0,0.0,0.0,1.0,1.0,0.888759688026,1.0,0.284869729629,0.0,0.0206661432487,0.0,0.630134132479,True,186617,species,uncultured marine virus,Virus,True,False,with annotation
13825,NODE_4223_length_2185_cov_14.1362_g3164_i0,2185,0.967263277252,1.0,0.0,0.0,1.0,1.0,0.188135907876,0.0,0.000153160520339,0.0,5.37030439272e-07,0.0,0.426587569933,False,10239,superkingdom,Viruses,Virus,True,False,with annotation
13826,NODE_4224_length_2185_cov_11.0685_g3165_i0,2185,0.000268775860437,0.0,0.0,0.0,1.0,1.0,0.497096337335,0.0,0.706732656372,1.0,0.031031193362,0.0,0.0115588708699,False,10239,superkingdom,Viruses,Virus,True,False,with annotation
13852,NODE_4250_length_2181_cov_15.9967_g3185_i0,2181,0.997356354951,1.0,0.0,0.0,1.0,1.0,0.994799104316,1.0,0.0201406812665,0.0,0.000751384171134,0.0,0.996076908973,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
13919,NODE_4320_length_2169_cov_11.5818_g3241_i0,2169,0.999477493024,1.0,0.0,0.0,1.0,1.0,0.962414937891,1.0,0.00814168883248,0.0,0.00392484608735,0.0,0.980771160553,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
13987,NODE_4387_length_2155_cov_7.53_g3291_i0,2155,0.538295261517,1.0,0.0,0.0,1.0,1.0,0.345959784306,0.0,0.855587390284,1.0,0.152273858506,0.0,0.431542017152,False,549779,family,Mimiviridae,Virus,True,False,with annotation
14067,NODE_4469_length_2141_cov_7.19703_g3356_i0,2141,0.999276959931,1.0,0.0,0.0,1.0,1.0,9.98362894807e-05,0.0,0.0763341985286,0.0,4.03404211566e-06,0.0,0.00998819822806,False,10239,superkingdom,Viruses,Virus,True,False,with annotation
14068,NODE_4470_length_2140_cov_21.1746_g3357_i0,2140,0.393217176839,0.0,0.0,0.0,1.0,1.0,0.971057162612,1.0,0.089449817189,0.0,0.0209144350597,0.0,0.617929086572,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
14099,NODE_4502_length_2136_cov_5.09947_g3381_i0,2136,0.781650058184,1.0,0.0,0.0,1.0,1.0,0.925417438909,1.0,0.763210997366,1.0,0.0262674634627,0.0,0.850501378581,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
14108,NODE_4512_length_2133_cov_7.87536_g3388_i0,2133,0.612836034251,1.0,0.0,0.0,1.0,1.0,0.987076555782,1.0,0.24049740261,0.0,0.0852995254733,0.0,0.777763512867,True,28883,order,Caudovirales,Virus,True,False,with annotation
14213,NODE_4621_length_2116_cov_14.5866_g3472_i0,2116,0.999999266171,1.0,0.0,1.0,1.0,1.0,0.00477743887898,0.0,0.000447612217395,0.0,3.06325644024e-06,0.0,0.0691189943008,False,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
14283,NODE_4694_length_2106_cov_6.55534_g3534_i0,2106,0.967469523429,1.0,0.0,0.0,1.0,1.0,0.930893603159,1.0,0.0581011488694,0.0,0.00273573390759,0.0,0.949005369116,True,186616,no rank,environmental samples,Virus,True,False,with annotation
14317,NODE_4728_length_2100_cov_11.6196_g3559_i0,2100,0.311165514028,0.0,0.0,0.0,1.0,1.0,0.97105918288,1.0,0.0106164314537,0.0,0.000529637446637,0.0,0.54969094025,True,186616,no rank,environmental samples,Virus,True,False,with annotation
14410,NODE_4824_length_2085_cov_5.54483_g3626_i0,2085,0.999965492182,1.0,0.0,0.0,1.0,1.0,0.368009865967,0.0,0.653404395808,1.0,0.00116716818243,0.0,0.606627700282,True,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
14419,NODE_4833_length_2083_cov_28.0582_g2747_i1,2083,0.887361040082,1.0,0.0,0.0,1.0,1.0,0.935441991418,1.0,0.197766204992,0.0,0.00669797540959,0.0,0.911084396991,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
14427,NODE_4842_length_2082_cov_20.073_g3637_i0,2082,0.746969592005,1.0,0.0,1.0,1.0,1.0,0.822388458227,1.0,0.231003605836,0.0,0.0846443618148,0.0,0.783772397518,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
14457,NODE_4873_length_2078_cov_5.00198_g3661_i0,2078,0.502506190447,1.0,0.0,0.0,1.0,1.0,0.97122577232,1.0,0.668440853671,1.0,0.265557728642,0.0,0.698603580661,True,186617,species,uncultured marine virus,Virus,True,False,with annotation
14486,NODE_4900_length_2074_cov_8.21397_g3683_i0,2074,0.0178997004028,0.0,0.0,0.0,1.0,1.0,0.422692107346,0.0,0.373477997208,0.0,0.00034980074747,0.0,0.0869831137872,False,28883,order,Caudovirales,Virus,True,False,with annotation
14489,NODE_4903_length_2073_cov_9.67939_g3686_i0,2073,0.437558635406,0.0,0.0,0.0,1.0,1.0,0.955632844175,1.0,0.0180510127144,0.0,0.000259613300742,0.0,0.646641634328,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
14497,NODE_4912_length_2071_cov_25.1771_g1738_i1,2071,0.404062192392,0.0,0.0,0.0,1.0,1.0,0.90067539482,1.0,0.169244002315,0.0,0.0347975385209,0.0,0.603265177732,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
14522,NODE_4936_length_2068_cov_13.1018_g3713_i0,2068,0.99723302055,1.0,0.0,0.0,1.0,1.0,0.985889920409,1.0,0.332744058225,0.0,0.0187402792459,0.0,0.991545250233,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
14586,NODE_5004_length_2059_cov_12.1138_g3760_i0,2059,0.478490398104,0.0,0.0,0.0,1.0,1.0,0.895221115466,1.0,0.581981290299,1.0,0.0984955601845,0.0,0.654488126654,True,186616,no rank,environmental samples,Virus,True,False,with annotation
14596,NODE_5014_length_2058_cov_15.7788_g3768_i0,2058,0.819651196945,1.0,0.0,0.0,1.0,1.0,0.941704836582,1.0,0.748143201037,1.0,0.214751384248,0.0,0.87856103742,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
14625,NODE_5044_length_2053_cov_18.2523_g3792_i0,2053,0.720798367495,1.0,0.0,0.0,1.0,1.0,0.798226603109,1.0,0.791778989396,1.0,0.0863079032337,0.0,0.758525169267,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
14639,NODE_5058_length_2049_cov_19.5687_g3802_i0,2049,0.819685198158,1.0,0.0,0.0,1.0,1.0,0.621816594815,1.0,0.108709390984,0.0,0.000477801662149,0.0,0.713928468923,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
14676,NODE_5095_length_2046_cov_5.61778_g3832_i0,2046,0.830759629012,1.0,0.0,0.0,1.0,1.0,0.594039833074,1.0,0.952907670812,1.0,0.158669100596,0.0,0.702498620172,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
14705,NODE_5126_length_2040_cov_23.8423_g3857_i0,2040,0.678779504549,1.0,0.0,0.0,1.0,1.0,0.999887877407,1.0,0.0125713457773,0.0,0.00258443477908,0.0,0.823834569577,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
14731,NODE_5152_length_2036_cov_193.937_g3875_i0,2036,0.999721698069,1.0,0.0,0.0,1.0,1.0,0.998853238382,1.0,0.00194305323559,0.0,0.000195179528767,0.0,0.99928737388,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
14751,NODE_5173_length_2033_cov_12.6941_g3894_i0,2033,0.564805470577,1.0,0.0,0.0,1.0,1.0,0.00131186064443,0.0,0.6151166847,1.0,0.000426375883716,0.0,0.02722032455,False,186616,no rank,environmental samples,Virus,True,False,with annotation
14793,NODE_5220_length_2026_cov_10.2958_g3935_i0,2026,0.732099976949,1.0,0.0,0.0,1.0,1.0,0.0108892149082,0.0,0.00683724526482,0.0,4.62791707677e-05,0.0,0.0892860234487,False,10239,superkingdom,Viruses,Virus,True,False,with annotation
14883,NODE_5312_length_2014_cov_16.9995_g4006_i0,2014,0.187312864838,0.0,0.0,1.0,0.0,1.0,0.982520454263,1.0,0.954347070764,1.0,0.0832267520103,0.0,0.428997343873,False,1783272,no rank,Terrabacteria group,Bacteria,True,False,with annotation
14928,NODE_5358_length_2007_cov_19.8084_g4044_i0,2007,0.998867655341,1.0,0.0,0.0,1.0,1.0,0.960706719874,1.0,0.109700874451,0.0,0.000365759987593,0.0,0.979601382579,True,186616,no rank,environmental samples,Virus,True,False,with annotation
14932,NODE_5363_length_2007_cov_8.21721_g4049_i0,2007,0.900991584984,1.0,0.0,0.0,1.0,1.0,0.348619162963,0.0,0.960258913968,1.0,0.226833683128,0.0,0.560448866708,True,12333,no rank,unclassified bacterial viruses,Virus,True,False,with annotation
15015,NODE_28_length_9800_cov_597.822_g2_i1,9800,0.00158836803728,0.0,1.0,0.0,0.0,1.0,0.999569587658,1.0,0.151415931664,0.0,0.0203168901778,0.0,0.0398457574162,False,976,phylum,Bacteroidetes,Bacteria,True,False,with annotation
15051,NODE_64_length_7195_cov_992.956_g36_i0,7195,0.00190057275198,0.0,0.0,0.0,1.0,1.0,0.00567787822243,0.0,0.0128521116735,0.0,8.47874074874e-05,0.0,0.00328499933617,False,439488,no rank,ssRNA viruses,Virus,True,False,with annotation
15055,NODE_68_length_7112_cov_912.857_g38_i0,7112,0.987748744207,1.0,0.0,0.0,1.0,1.0,0.00193280990277,0.0,0.532315116182,1.0,0.00662679607851,0.0,0.04369359855,False,439488,no rank,ssRNA viruses,Virus,True,False,with annotation
15334,NODE_349_length_4315_cov_208.93_g210_i0,4315,0.000270247409053,0.0,1.0,0.0,0.0,1.0,0.00393195313918,0.0,0.776992412647,1.0,0.000810909681005,0.0,0.00103082498436,False,226,genus,Alteromonas,Bacteria,True,False,with annotation
15431,NODE_450_length_3893_cov_211.213_g210_i2,3893,0.000164107070384,0.0,1.0,0.0,0.0,1.0,0.00483538658763,0.0,0.758363184253,1.0,0.000712660132841,0.0,0.000890798028214,False,226,genus,Alteromonas,Bacteria,True,False,with annotation
16708,NODE_1731_length_2252_cov_190.567_g1098_i0,2252,0.191149582679,0.0,0.0,0.0,1.0,1.0,0.995334994467,1.0,0.106632989992,0.0,0.0483585650376,0.0,0.436185589879,False,10744,family,Podoviridae,Virus,True,False,with annotation
17151,NODE_5_length_19103_cov_77.2977_g2_i0,19103,0.998454214011,1.0,0.0,0.0,1.0,1.0,0.956732307278,1.0,0.138532534258,0.0,0.00329830305606,0.0,0.97737065839,True,186616,no rank,environmental samples,Virus,True,False,with annotation
17152,NODE_6_length_19034_cov_77.9558_g2_i1,19034,0.997539473623,1.0,0.0,0.0,1.0,1.0,0.958173545319,1.0,0.129937555915,0.0,0.00326926010589,0.0,0.977658393324,True,186616,no rank,environmental samples,Virus,True,False,with annotation
17190,NODE_45_length_9056_cov_252.523_g27_i0,9056,0.996259408595,1.0,0.0,0.0,1.0,1.0,0.60586135702,1.0,0.871209432185,1.0,0.00604819049644,0.0,0.776913815835,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
17195,NODE_50_length_8554_cov_233.653_g27_i1,8554,0.995519245494,1.0,0.0,0.0,1.0,1.0,0.499533097142,0.0,0.838056156816,1.0,0.00272794054456,0.0,0.705191330042,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
17199,NODE_54_length_8411_cov_237.494_g27_i2,8411,0.993484103666,1.0,0.0,0.0,1.0,1.0,0.536309523704,1.0,0.811476241679,1.0,0.00297662414759,0.0,0.729941769215,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
17228,NODE_83_length_7287_cov_189.003_g27_i3,7287,0.987985598277,1.0,0.0,0.0,1.0,1.0,0.0886708136324,0.0,0.655572803101,1.0,0.000889394857961,0.0,0.295982240779,False,10239,superkingdom,Viruses,Virus,True,False,with annotation
17275,NODE_131_length_6539_cov_36.2927_g91_i0,6539,0.999283819189,1.0,0.0,0.0,1.0,1.0,0.000504079250437,0.0,0.931715234727,1.0,0.00116422609852,0.0,0.0224436681171,False,10239,superkingdom,Viruses,Virus,True,False,with annotation
17287,NODE_143_length_6263_cov_97.5968_g98_i0,6263,0.999972145393,1.0,0.0,0.0,1.0,1.0,0.923984329493,1.0,0.810713374299,1.0,0.0829220179481,0.0,0.961227648517,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
17369,NODE_226_length_5343_cov_69.8266_g98_i1,5343,0.999998134656,1.0,0.0,0.0,1.0,1.0,0.972028267466,1.0,0.940098175313,1.0,0.465821543789,0.0,0.985914019729,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
17447,NODE_305_length_4865_cov_38.9368_g225_i0,4865,0.259004272815,0.0,0.0,1.0,1.0,1.0,0.707169143095,1.0,0.0203192921895,0.0,9.21580027805e-05,0.0,0.427971762695,False,10239,superkingdom,Viruses,Virus,True,False,with annotation
17460,NODE_318_length_4808_cov_39.3692_g225_i1,4808,0.177247836219,0.0,0.0,1.0,1.0,1.0,0.599088225685,1.0,0.0169673706864,0.0,7.86770862459e-05,0.0,0.325863609056,False,10239,superkingdom,Viruses,Virus,True,False,with annotation
17487,NODE_346_length_4696_cov_90.0608_g256_i0,4696,0.361067158353,0.0,0.0,0.0,1.0,1.0,0.413068211505,0.0,0.742317190449,1.0,0.00213689161175,0.0,0.386193429947,False,10239,superkingdom,Viruses,Virus,True,False,with annotation
17493,NODE_353_length_4677_cov_23.611_g263_i0,4677,0.284233081284,0.0,0.0,0.0,1.0,1.0,0.023434761653,0.0,0.734160236281,1.0,0.000206856360949,0.0,0.0816145484199,False,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
17582,NODE_440_length_4391_cov_86.0217_g335_i0,4391,0.999999999999,1.0,0.0,0.0,1.0,1.0,0.718065453897,1.0,0.724277101764,1.0,0.00526544681677,0.0,0.847387428451,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
17615,NODE_474_length_4296_cov_23.402_g365_i0,4296,0.999999288016,1.0,0.0,0.0,1.0,1.0,0.289367928618,0.0,0.034006292954,0.0,0.000275606989444,0.0,0.537929105545,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
17618,NODE_477_length_4290_cov_15.4808_g366_i0,4290,0.999462950179,1.0,0.0,0.0,1.0,1.0,0.915652834799,1.0,0.0706088908122,0.0,0.000334850160274,0.0,0.956640519531,True,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
17619,NODE_478_length_4288_cov_128.657_g367_i0,4288,0.999999977912,1.0,0.0,0.0,1.0,1.0,0.000474030959423,0.0,0.991207994957,1.0,0.00948269990629,0.0,0.0217722518117,False,186616,no rank,environmental samples,Virus,True,False,with annotation
17635,NODE_495_length_4243_cov_23.6877_g365_i1,4243,0.999999512876,1.0,0.0,0.0,1.0,1.0,0.538446282858,1.0,0.11138995839,0.0,0.00198099791465,0.0,0.733788811967,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
17647,NODE_507_length_4217_cov_43.4282_g384_i0,4217,0.998170754574,1.0,0.0,1.0,1.0,1.0,0.769949952332,1.0,0.0311190994977,0.0,0.000197983054107,0.0,0.876665001528,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
17652,NODE_512_length_4213_cov_15.7126_g366_i1,4213,0.999982151136,1.0,0.0,0.0,1.0,1.0,0.964619055691,1.0,0.0866125408092,0.0,0.000472260676181,0.0,0.98214145536,True,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
